Incident_ID,Vehicle_Type,Location,City,Obstruction_Type,Emergency_Status,Severity_Level,Reported_Time,Priority_Score,AI_Priority_Level,Recommended_Action,Assigned_QR_ID,QR_ID,Owner_ID,Vehicle_Number,Masked_Contact,Registered_City,Anonymous_Notification,Emergency_Escalation
INC0428,Taxi,Apartment Gate,Mumbai,Pedestrian Path Obstructed,No,Low,2026-05-24 22:33:55.449782,75,Medium Priority,Standard obstruction resolution workflow,QR0152,QR0152,USER0152,TN79AB7164,98XXXX3354,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow
INC0429,Van,Residential Street,Delhi,Emergency Access Blocked,Yes,Critical,2026-05-25 17:53:55.449787,100,High Priority,Urgent owner notification required,QR0136,QR0136,USER0136,TN97AB1195,98XXXX1995,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0430,Two Wheeler,Hospital Entrance,Bangalore,Roadside Congestion,Yes,Critical,2026-05-23 13:37:55.449792,110,High Priority,Urgent owner notification required,QR0161,QR0161,USER0161,TN71AB5769,98XXXX1003,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0431,Van,School Zone,Chennai,Roadside Congestion,Yes,Critical,2026-05-21 02:57:55.449796,110,High Priority,Urgent owner notification required,QR0283,QR0283,USER0283,TN37AB4042,98XXXX2837,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0432,Two Wheeler,Pedestrian Sidewalk,Bangalore,Gate Blockage,Yes,Critical,2026-05-24 09:18:55.449801,85,High Priority,Urgent owner notification required,QR0236,QR0236,USER0236,TN94AB4443,98XXXX4858,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
INC0433,Taxi,Traffic Junction,Hyderabad,Illegal Parking,No,Low,2026-05-23 02:27:55.449806,45,Low Priority,Low urgency monitoring,QR0270,QR0270,USER0270,TN98AB2354,98XXXX1834,Bangalore,[INFO] Minor obstruction reported near Traffic Junction.,Standard Workflow
INC0434,Van,Commercial Complex,Chennai,Commercial Entrance Blocked,Yes,Critical,2026-05-22 00:55:55.449811,105,High Priority,Urgent owner notification required,QR0109,QR0109,USER0109,TN53AB5426,98XXXX3720,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow
INC0435,Van,Residential Street,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-23 04:50:55.449816,85,High Priority,Urgent owner notification required,QR0067,QR0067,USER0067,TN70AB3121,98XXXX1086,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0436,Van,Hospital Entrance,Kochi,Commercial Entrance Blocked,Yes,Critical,2026-05-21 00:36:55.449822,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0237,QR0237,USER0237,TN35AB5148,98XXXX6210,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required
INC0437,Mini Truck,Residential Street,Kochi,Roadside Congestion,No,Low,2026-05-23 13:52:55.449829,25,Low Priority,Low urgency monitoring,QR0189,QR0189,USER0189,TN22AB7877,98XXXX9549,Hyderabad,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0438,Auto Rickshaw,Residential Street,Delhi,Pedestrian Path Obstructed,Yes,Critical,2026-05-27 09:37:55.449834,100,High Priority,Urgent owner notification required,QR0049,QR0049,USER0049,TN73AB8266,98XXXX5663,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0439,Car,Pedestrian Sidewalk,Hyderabad,Roadside Congestion,No,Low,2026-05-25 01:17:55.449838,25,Low Priority,Low urgency monitoring,QR0253,QR0253,USER0253,TN42AB7825,98XXXX8629,Kochi,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0440,Car,Shop Entrance,Hyderabad,Illegal Parking,No,Low,2026-05-23 11:10:55.449843,25,Low Priority,Low urgency monitoring,QR0219,QR0219,USER0219,TN91AB8396,98XXXX3638,Hyderabad,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0441,Two Wheeler,Pedestrian Sidewalk,Delhi,Commercial Entrance Blocked,Yes,Critical,2026-05-24 11:00:55.449848,85,High Priority,Urgent owner notification required,QR0129,QR0129,USER0129,TN40AB6686,98XXXX2087,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
INC0442,Van,Narrow Lane,Delhi,Emergency Access Blocked,No,Critical,2026-05-22 07:35:55.449853,55,Medium Priority,Standard obstruction resolution workflow,QR0297,QR0297,USER0297,TN59AB7073,98XXXX8124,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0443,Car,School Zone,Hyderabad,Roadside Congestion,No,Low,2026-05-27 00:36:55.449858,65,Medium Priority,Standard obstruction resolution workflow,QR0018,QR0018,USER0018,TN54AB1346,98XXXX6937,Pune,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow
INC0444,Van,Hospital Entrance,Kochi,Gate Blockage,No,Critical,2026-05-26 04:13:55.449862,80,High Priority,Urgent owner notification required,QR0191,QR0191,USER0191,TN62AB3533,98XXXX2680,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0445,Auto Rickshaw,Commercial Complex,Kochi,Emergency Access Blocked,No,Critical,2026-05-24 15:27:55.449867,75,Medium Priority,Standard obstruction resolution workflow,QR0142,QR0142,USER0142,TN78AB2590,98XXXX4347,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0446,Van,Pedestrian Sidewalk,Bangalore,Pedestrian Path Obstructed,Yes,Critical,2026-05-23 11:29:55.449872,100,High Priority,Urgent owner notification required,QR0062,QR0062,USER0062,TN39AB6445,98XXXX3517,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
INC0447,Two Wheeler,Commercial Complex,Pune,Pedestrian Path Obstructed,Yes,Critical,2026-05-25 09:50:55.449877,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0277,QR0277,USER0277,TN52AB4719,98XXXX8838,Delhi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Commercial Complex. Immediate attention required.,Escalation Required
INC0448,Auto Rickshaw,Residential Street,Chennai,Illegal Parking,Yes,Critical,2026-05-21 13:16:55.449881,70,Medium Priority,Standard obstruction resolution workflow,QR0058,QR0058,USER0058,TN92AB2778,98XXXX9883,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0449,Two Wheeler,School Zone,Mumbai,Pedestrian Path Obstructed,Yes,Critical,2026-05-23 14:15:55.449886,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0297,QR0297,USER0297,TN59AB7073,98XXXX8124,Delhi,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0450,Taxi,Traffic Junction,Mumbai,Gate Blockage,Yes,Critical,2026-05-27 08:07:55.449891,105,High Priority,Urgent owner notification required,QR0161,QR0161,USER0161,TN71AB5769,98XXXX1003,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
INC0451,Mini Truck,Emergency Exit,Hyderabad,Commercial Entrance Blocked,No,Critical,2026-05-25 01:28:55.449896,80,High Priority,Urgent owner notification required,QR0269,QR0269,USER0269,TN36AB9430,98XXXX7862,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0452,Taxi,Traffic Junction,Delhi,Pedestrian Path Obstructed,No,Low,2026-05-27 01:36:55.449900,75,Medium Priority,Standard obstruction resolution workflow,QR0046,QR0046,USER0046,TN47AB6271,98XXXX2771,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow
INC0453,Auto Rickshaw,Narrow Lane,Delhi,Roadside Congestion,Yes,Critical,2026-05-21 21:02:55.449905,70,Medium Priority,Standard obstruction resolution workflow,QR0173,QR0173,USER0173,TN23AB5478,98XXXX6298,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow
INC0454,Van,Hospital Entrance,Kochi,Illegal Parking,No,Critical,2026-05-23 07:35:55.449910,65,Medium Priority,Standard obstruction resolution workflow,QR0033,QR0033,USER0033,TN58AB3280,98XXXX5048,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Hospital Entrance.,Standard Workflow
INC0455,Taxi,Commercial Complex,Kochi,Commercial Entrance Blocked,No,Medium,2026-05-20 18:20:55.449914,60,Medium Priority,Standard obstruction resolution workflow,QR0100,QR0100,USER0100,TN94AB4383,98XXXX6731,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0456,Mini Truck,Apartment Gate,Hyderabad,Commercial Entrance Blocked,No,Medium,2026-05-23 15:08:55.449919,60,Medium Priority,Standard obstruction resolution workflow,QR0034,QR0034,USER0034,TN87AB9357,98XXXX2834,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow
INC0457,Van,Narrow Lane,Delhi,Pedestrian Path Obstructed,Yes,Critical,2026-05-22 13:48:55.449924,100,High Priority,Urgent owner notification required,QR0113,QR0113,USER0113,TN32AB5665,98XXXX1715,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow
INC0458,Car,Residential Street,Mumbai,Commercial Entrance Blocked,Yes,Critical,2026-05-25 00:15:55.449929,85,High Priority,Urgent owner notification required,QR0112,QR0112,USER0112,TN63AB7538,98XXXX9137,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow
INC0459,Two Wheeler,Traffic Junction,Hyderabad,Illegal Parking,No,Low,2026-05-21 06:28:55.449934,45,Low Priority,Low urgency monitoring,QR0040,QR0040,USER0040,TN67AB7552,98XXXX7201,Chennai,[INFO] Minor obstruction reported near Traffic Junction.,Standard Workflow
INC0460,Mini Truck,Apartment Gate,Hyderabad,Commercial Entrance Blocked,Yes,Critical,2026-05-23 00:43:55.449938,105,High Priority,Urgent owner notification required,QR0112,QR0112,USER0112,TN63AB7538,98XXXX9137,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow
INC0461,Auto Rickshaw,Emergency Exit,Bangalore,Gate Blockage,No,Critical,2026-05-23 01:04:55.449943,80,High Priority,Urgent owner notification required,QR0148,QR0148,USER0148,TN37AB4137,98XXXX9227,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow
INC0462,Car,Residential Street,Kochi,Illegal Parking,No,Low,2026-05-21 09:40:55.449948,25,Low Priority,Low urgency monitoring,QR0141,QR0141,USER0141,TN62AB5071,98XXXX3870,Mumbai,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0463,Car,Commercial Complex,Hyderabad,Illegal Parking,No,Low,2026-05-27 10:03:55.449952,45,Low Priority,Low urgency monitoring,QR0288,QR0288,USER0288,TN15AB2213,98XXXX4969,Pune,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow
INC0464,Taxi,Pedestrian Sidewalk,Hyderabad,Commercial Entrance Blocked,No,Medium,2026-05-27 10:42:55.449957,40,Low Priority,Low urgency monitoring,QR0276,QR0276,USER0276,TN38AB4703,98XXXX5604,Chennai,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0465,Auto Rickshaw,Pedestrian Sidewalk,Bangalore,Gate Blockage,No,Medium,2026-05-26 21:40:55.449962,40,Low Priority,Low urgency monitoring,QR0066,QR0066,USER0066,TN15AB9605,98XXXX7608,Delhi,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0466,Car,Narrow Lane,Bangalore,Commercial Entrance Blocked,Yes,Critical,2026-05-24 06:57:55.449967,85,High Priority,Urgent owner notification required,QR0252,QR0252,USER0252,TN82AB8357,98XXXX4448,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow
INC0467,Car,School Zone,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-22 19:03:55.449972,80,High Priority,Urgent owner notification required,QR0056,QR0056,USER0056,TN33AB8597,98XXXX5271,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0468,Taxi,Commercial Complex,Delhi,Emergency Access Blocked,Yes,Critical,2026-05-22 13:11:55.449977,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0090,QR0090,USER0090,TN68AB3550,98XXXX1418,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Commercial Complex. Immediate attention required.,Escalation Required
INC0469,Auto Rickshaw,Hospital Entrance,Mumbai,Gate Blockage,No,Critical,2026-05-21 16:15:55.449984,80,High Priority,Urgent owner notification required,QR0085,QR0085,USER0085,TN34AB9738,98XXXX9339,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0470,Mini Truck,Shop Entrance,Mumbai,Commercial Entrance Blocked,Yes,Critical,2026-05-26 20:04:55.449989,85,High Priority,Urgent owner notification required,QR0240,QR0240,USER0240,TN56AB7748,98XXXX6012,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Shop Entrance. Please respond urgently.,Standard Workflow
INC0471,Two Wheeler,School Zone,Pune,Roadside Congestion,Yes,Critical,2026-05-23 09:38:55.449993,110,High Priority,Urgent owner notification required,QR0255,QR0255,USER0255,TN18AB1695,98XXXX5749,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0472,Auto Rickshaw,Commercial Complex,Mumbai,Pedestrian Path Obstructed,No,Low,2026-05-22 00:22:55.449998,75,Medium Priority,Standard obstruction resolution workflow,QR0244,QR0244,USER0244,TN84AB5249,98XXXX9275,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0473,Auto Rickshaw,Pedestrian Sidewalk,Hyderabad,Gate Blockage,No,Medium,2026-05-27 05:55:55.450003,40,Low Priority,Low urgency monitoring,QR0220,QR0220,USER0220,TN71AB7811,98XXXX6750,Hyderabad,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0474,Taxi,Residential Street,Kochi,Gate Blockage,No,Medium,2026-05-22 19:43:55.450008,40,Low Priority,Low urgency monitoring,QR0244,QR0244,USER0244,TN84AB5249,98XXXX9275,Mumbai,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0475,Van,Traffic Junction,Kochi,Emergency Access Blocked,No,Critical,2026-05-23 13:56:55.450012,75,Medium Priority,Standard obstruction resolution workflow,QR0153,QR0153,USER0153,TN49AB1268,98XXXX4120,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow
INC0476,Two Wheeler,Hospital Entrance,Kochi,Roadside Congestion,Yes,Critical,2026-05-24 01:45:55.450017,110,High Priority,Urgent owner notification required,QR0019,QR0019,USER0019,TN41AB2915,98XXXX9060,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0477,Mini Truck,Commercial Complex,Chennai,Emergency Access Blocked,Yes,Critical,2026-05-25 06:22:55.450022,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0032,QR0032,USER0032,TN56AB5684,98XXXX3013,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Commercial Complex. Immediate attention required.,Escalation Required
INC0478,Auto Rickshaw,Emergency Exit,Kochi,Pedestrian Path Obstructed,Yes,Critical,2026-05-24 21:41:55.450026,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0066,QR0066,USER0066,TN15AB9605,98XXXX7608,Delhi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required
INC0479,Car,School Zone,Delhi,Gate Blockage,Yes,Critical,2026-05-25 07:08:55.450034,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0132,QR0132,USER0132,TN73AB3394,98XXXX2479,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required
INC0480,Auto Rickshaw,Commercial Complex,Mumbai,Illegal Parking,No,Low,2026-05-22 05:19:55.450038,45,Low Priority,Low urgency monitoring,QR0028,QR0028,USER0028,TN76AB8871,98XXXX4691,Chennai,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow
INC0481,Mini Truck,Residential Street,Kochi,Emergency Access Blocked,No,Critical,2026-05-24 07:09:55.450043,55,Medium Priority,Standard obstruction resolution workflow,QR0103,QR0103,USER0103,TN18AB1408,98XXXX7603,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0482,Taxi,Pedestrian Sidewalk,Bangalore,Emergency Access Blocked,Yes,Critical,2026-05-24 18:41:55.450048,100,High Priority,Urgent owner notification required,QR0084,QR0084,USER0084,TN83AB1105,98XXXX4543,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow
INC0483,Auto Rickshaw,Narrow Lane,Bangalore,Commercial Entrance Blocked,No,Medium,2026-05-22 02:00:55.450052,40,Low Priority,Low urgency monitoring,QR0284,QR0284,USER0284,TN72AB3160,98XXXX2345,Chennai,[INFO] Minor obstruction reported near Narrow Lane.,Standard Workflow
INC0484,Auto Rickshaw,Pedestrian Sidewalk,Hyderabad,Illegal Parking,Yes,Critical,2026-05-22 10:05:55.450057,70,Medium Priority,Standard obstruction resolution workflow,QR0251,QR0251,USER0251,TN83AB9885,98XXXX7033,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow
INC0485,Car,Residential Street,Hyderabad,Illegal Parking,No,Low,2026-05-24 22:57:55.450062,25,Low Priority,Low urgency monitoring,QR0257,QR0257,USER0257,TN66AB2150,98XXXX4115,Delhi,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0486,Taxi,Apartment Gate,Pune,Gate Blockage,No,Medium,2026-05-23 14:04:55.450069,60,Medium Priority,Standard obstruction resolution workflow,QR0118,QR0118,USER0118,TN61AB7192,98XXXX8757,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow
INC0487,Van,School Zone,Hyderabad,Emergency Access Blocked,No,Critical,2026-05-22 01:27:55.450074,95,High Priority,Urgent owner notification required,QR0247,QR0247,USER0247,TN22AB8092,98XXXX7726,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow
INC0488,Two Wheeler,Residential Street,Chennai,Illegal Parking,Yes,Critical,2026-05-22 21:12:55.450078,70,Medium Priority,Standard obstruction resolution workflow,QR0134,QR0134,USER0134,TN31AB8777,98XXXX8234,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
INC0489,Two Wheeler,Commercial Complex,Mumbai,Gate Blockage,Yes,Critical,2026-05-23 02:24:55.450084,105,High Priority,Urgent owner notification required,QR0127,QR0127,USER0127,TN38AB9012,98XXXX8876,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Commercial Complex. Please respond urgently.,Standard Workflow
INC0490,Mini Truck,Pedestrian Sidewalk,Delhi,Illegal Parking,No,Low,2026-05-23 09:25:55.450089,25,Low Priority,Low urgency monitoring,QR0042,QR0042,USER0042,TN92AB9861,98XXXX2195,Mumbai,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0491,Auto Rickshaw,Residential Street,Pune,Illegal Parking,No,Low,2026-05-27 05:20:55.450094,25,Low Priority,Low urgency monitoring,QR0170,QR0170,USER0170,TN27AB8200,98XXXX8146,Pune,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow
INC0492,Car,Hospital Entrance,Bangalore,Roadside Congestion,No,Critical,2026-05-22 22:53:55.450098,65,Medium Priority,Standard obstruction resolution workflow,QR0242,QR0242,USER0242,TN54AB6015,98XXXX3267,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Hospital Entrance.,Standard Workflow
INC0493,Car,Traffic Junction,Kochi,Roadside Congestion,Yes,Critical,2026-05-21 14:43:55.450103,90,High Priority,Urgent owner notification required,QR0085,QR0085,USER0085,TN34AB9738,98XXXX9339,Bangalore,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow
INC0494,Taxi,Hospital Entrance,Mumbai,Commercial Entrance Blocked,No,Critical,2026-05-21 01:45:55.450108,80,High Priority,Urgent owner notification required,QR0260,QR0260,USER0260,TN33AB4803,98XXXX9520,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow
INC0495,Taxi,Apartment Gate,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-22 04:49:55.450112,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0220,QR0220,USER0220,TN71AB7811,98XXXX6750,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Apartment Gate. Immediate attention required.,Escalation Required
INC0496,Mini Truck,Pedestrian Sidewalk,Mumbai,Illegal Parking,No,Low,2026-05-21 21:53:55.450117,25,Low Priority,Low urgency monitoring,QR0141,QR0141,USER0141,TN62AB5071,98XXXX3870,Mumbai,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow
INC0497,Two Wheeler,Shop Entrance,Bangalore,Gate Blockage,No,Medium,2026-05-23 08:06:55.450122,40,Low Priority,Low urgency monitoring,QR0247,QR0247,USER0247,TN22AB8092,98XXXX7726,Pune,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow
INC0498,Car,School Zone,Mumbai,Roadside Congestion,No,Low,2026-05-26 04:41:55.450127,65,Medium Priority,Standard obstruction resolution workflow,QR0060,QR0060,USER0060,TN29AB1764,98XXXX9212,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near School Zone.,Standard Workflow
INC0499,Taxi,Commercial Complex,Pune,Gate Blockage,No,Medium,2026-05-26 07:34:55.450131,60,Medium Priority,Standard obstruction resolution workflow,QR0022,QR0022,USER0022,TN72AB7050,98XXXX5575,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow
INC0500,Auto Rickshaw,Residential Street,Chennai,Pedestrian Path Obstructed,No,Low,2026-05-22 03:45:55.450136,55,Medium Priority,Standard obstruction resolution workflow,QR0019,QR0019,USER0019,TN41AB2915,98XXXX9060,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow
