Incident_ID,Vehicle_Type,Location,City,Obstruction_Type,Emergency_Status,Severity_Level,Reported_Time,Priority_Score,AI_Priority_Level,Recommended_Action,Assigned_QR_ID,QR_ID,Owner_ID,Vehicle_Number,Masked_Contact,Registered_City,Anonymous_Notification,Emergency_Escalation,Location_Encoded,Priority_Encoded,Obstruction_Encoded,Emergency_Flag,Severity_Score,Accessibility_Risk_Index,Urban_Cluster,Anomaly_Flag,Anomaly_Status
INC0369,Mini Truck,Shop Entrance,Kochi,Emergency Access Blocked,No,Critical,2026-05-21 06:24:31.625053,55,Medium Priority,Standard obstruction resolution workflow,QR0003,QR0003,USER0003,TN43AB2280,98XXXX8601,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow,8,3,1,0,3,57.5,3,1,Normal Incident
INC0370,Van,Narrow Lane,Hyderabad,Illegal Parking,Yes,Critical,2026-05-27 02:20:31.625058,70,Medium Priority,Standard obstruction resolution workflow,QR0155,QR0155,USER0155,TN51AB4039,98XXXX4684,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,3,0,3,65.0,3,1,Normal Incident
INC0371,Taxi,Emergency Exit,Delhi,Roadside Congestion,No,Critical,2026-05-25 09:45:31.625062,65,Medium Priority,Standard obstruction resolution workflow,QR0083,QR0083,USER0083,TN20AB8475,98XXXX9937,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Emergency Exit.,Standard Workflow,2,3,5,0,3,62.5,3,1,Normal Incident
INC0372,Mini Truck,Hospital Entrance,Delhi,Pedestrian Path Obstructed,Yes,Critical,2026-05-22 02:55:31.625067,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0292,QR0292,USER0292,TN27AB3278,98XXXX6365,Bangalore,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required,3,0,4,1,3,130.0,1,-1,Critical Urban Anomaly
INC0373,Van,Residential Street,Bangalore,Roadside Congestion,Yes,Critical,2026-05-26 18:20:31.625072,70,Medium Priority,Standard obstruction resolution workflow,QR0091,QR0091,USER0091,TN90AB4543,98XXXX3201,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Residential Street.,Standard Workflow,6,3,5,0,3,65.0,3,1,Normal Incident
INC0374,Car,Hospital Entrance,Chennai,Roadside Congestion,Yes,Critical,2026-05-24 05:41:31.625077,110,High Priority,Urgent owner notification required,QR0140,QR0140,USER0140,TN66AB4762,98XXXX4406,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,5,1,3,115.0,1,1,Normal Incident
INC0375,Mini Truck,Pedestrian Sidewalk,Kochi,Gate Blockage,Yes,Critical,2026-05-22 04:06:31.625081,85,High Priority,Urgent owner notification required,QR0011,QR0011,USER0011,TN69AB1725,98XXXX8707,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,2,1,3,102.5,0,1,Normal Incident
INC0376,Mini Truck,Commercial Complex,Bangalore,Emergency Access Blocked,No,Critical,2026-05-22 13:42:31.625086,75,Medium Priority,Standard obstruction resolution workflow,QR0138,QR0138,USER0138,TN32AB4422,98XXXX6360,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,1,0,3,67.5,3,1,Normal Incident
INC0377,Auto Rickshaw,School Zone,Mumbai,Gate Blockage,No,Medium,2026-05-25 21:07:31.625091,80,High Priority,Urgent owner notification required,QR0165,QR0165,USER0165,TN48AB5559,98XXXX4229,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,2,1,2,90.0,0,1,Normal Incident
INC0378,Two Wheeler,Traffic Junction,Bangalore,Roadside Congestion,No,Low,2026-05-23 08:58:31.625096,45,Low Priority,Low urgency monitoring,QR0287,QR0287,USER0287,TN23AB9685,98XXXX7021,Mumbai,[INFO] Minor obstruction reported near Traffic Junction.,Standard Workflow,9,2,5,0,1,32.5,2,1,Normal Incident
INC0379,Taxi,Emergency Exit,Kochi,Gate Blockage,No,Critical,2026-05-27 08:26:31.625100,80,High Priority,Urgent owner notification required,QR0129,QR0129,USER0129,TN73AB3319,98XXXX8573,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,2,1,3,100.0,0,1,Normal Incident
INC0380,Auto Rickshaw,Shop Entrance,Kochi,Illegal Parking,Yes,Critical,2026-05-24 00:53:31.625105,70,Medium Priority,Standard obstruction resolution workflow,QR0168,QR0168,USER0168,TN24AB5613,98XXXX9762,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Shop Entrance.,Standard Workflow,8,3,3,0,3,65.0,3,1,Normal Incident
INC0381,Van,Commercial Complex,Hyderabad,Illegal Parking,No,Low,2026-05-23 13:51:31.625110,45,Low Priority,Low urgency monitoring,QR0218,QR0218,USER0218,TN33AB2381,98XXXX1317,Delhi,[INFO] Minor obstruction reported near Commercial Complex.,Standard Workflow,1,2,3,0,1,32.5,2,1,Normal Incident
INC0382,Car,Pedestrian Sidewalk,Bangalore,Gate Blockage,Yes,Critical,2026-05-25 06:31:31.625115,85,High Priority,Urgent owner notification required,QR0268,QR0268,USER0268,TN72AB9880,98XXXX4922,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,2,1,3,102.5,0,1,Normal Incident
INC0383,Two Wheeler,Hospital Entrance,Mumbai,Gate Blockage,Yes,Critical,2026-05-22 22:54:31.625120,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0009,QR0009,USER0009,TN47AB6342,98XXXX8495,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Hospital Entrance. Immediate attention required.,Escalation Required,3,0,2,1,3,122.5,1,1,Normal Incident
INC0384,Auto Rickshaw,Commercial Complex,Chennai,Emergency Access Blocked,No,Critical,2026-05-22 16:14:31.625125,75,Medium Priority,Standard obstruction resolution workflow,QR0286,QR0286,USER0286,TN94AB7265,98XXXX9339,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,1,0,3,67.5,3,1,Normal Incident
INC0385,Auto Rickshaw,School Zone,Delhi,Commercial Entrance Blocked,No,Medium,2026-05-26 20:32:31.625130,80,High Priority,Urgent owner notification required,QR0293,QR0293,USER0293,TN65AB1885,98XXXX1475,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,0,1,2,90.0,0,1,Normal Incident
INC0386,Van,School Zone,Kochi,Commercial Entrance Blocked,No,Medium,2026-05-24 14:18:31.625135,80,High Priority,Urgent owner notification required,QR0147,QR0147,USER0147,TN83AB2638,98XXXX7631,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,0,1,2,90.0,0,1,Normal Incident
INC0387,Two Wheeler,Traffic Junction,Mumbai,Pedestrian Path Obstructed,Yes,Critical,2026-05-22 06:33:31.625140,120,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0103,QR0103,USER0103,TN56AB2570,98XXXX2004,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Traffic Junction. Immediate attention required.,Escalation Required,9,0,4,1,3,120.0,1,1,Normal Incident
INC0388,Mini Truck,Narrow Lane,Bangalore,Emergency Access Blocked,No,Critical,2026-05-25 05:21:31.625145,55,Medium Priority,Standard obstruction resolution workflow,QR0253,QR0253,USER0253,TN83AB8678,98XXXX1450,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,1,0,3,57.5,3,1,Normal Incident
INC0389,Two Wheeler,Narrow Lane,Bangalore,Emergency Access Blocked,Yes,Critical,2026-05-22 06:36:31.625149,100,High Priority,Urgent owner notification required,QR0250,QR0250,USER0250,TN23AB3097,98XXXX5174,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow,4,1,1,1,3,110.0,0,1,Normal Incident
INC0390,Auto Rickshaw,Apartment Gate,Kochi,Commercial Entrance Blocked,No,Medium,2026-05-22 13:21:31.625154,60,Medium Priority,Standard obstruction resolution workflow,QR0096,QR0096,USER0096,TN51AB5451,98XXXX9416,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,0,0,2,50.0,3,1,Normal Incident
INC0391,Car,Narrow Lane,Chennai,Gate Blockage,Yes,Critical,2026-05-21 17:35:31.625159,85,High Priority,Urgent owner notification required,QR0278,QR0278,USER0278,TN69AB8443,98XXXX8382,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Narrow Lane. Please respond urgently.,Standard Workflow,4,1,2,1,3,102.5,0,1,Normal Incident
INC0392,Car,Residential Street,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-24 04:01:31.625164,100,High Priority,Urgent owner notification required,QR0188,QR0188,USER0188,TN20AB1130,98XXXX7874,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Residential Street. Please respond urgently.,Standard Workflow,6,1,1,1,3,110.0,0,1,Normal Incident
INC0393,Auto Rickshaw,Narrow Lane,Mumbai,Illegal Parking,Yes,Critical,2026-05-26 02:57:31.625198,70,Medium Priority,Standard obstruction resolution workflow,QR0137,QR0137,USER0137,TN52AB1868,98XXXX7497,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,3,0,3,65.0,3,1,Normal Incident
INC0394,Auto Rickshaw,Shop Entrance,Pune,Illegal Parking,No,Low,2026-05-23 18:16:31.625213,25,Low Priority,Low urgency monitoring,QR0112,QR0112,USER0112,TN97AB9420,98XXXX9212,Bangalore,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,3,0,1,22.5,2,1,Normal Incident
INC0395,Mini Truck,Narrow Lane,Hyderabad,Pedestrian Path Obstructed,No,Low,2026-05-23 19:25:31.625227,55,Medium Priority,Standard obstruction resolution workflow,QR0062,QR0062,USER0062,TN36AB9778,98XXXX4534,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,4,0,1,37.5,3,1,Normal Incident
INC0396,Car,Traffic Junction,Hyderabad,Roadside Congestion,Yes,Critical,2026-05-25 23:19:31.625233,90,High Priority,Urgent owner notification required,QR0129,QR0129,USER0129,TN73AB3319,98XXXX8573,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,5,1,3,105.0,0,1,Normal Incident
INC0397,Mini Truck,Commercial Complex,Hyderabad,Emergency Access Blocked,No,Critical,2026-05-21 22:10:31.625238,75,Medium Priority,Standard obstruction resolution workflow,QR0270,QR0270,USER0270,TN50AB7628,98XXXX5894,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,1,0,3,67.5,3,1,Normal Incident
INC0398,Taxi,Hospital Entrance,Hyderabad,Illegal Parking,Yes,Critical,2026-05-24 01:08:31.625243,110,High Priority,Urgent owner notification required,QR0199,QR0199,USER0199,TN13AB9804,98XXXX9240,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,3,1,3,115.0,1,1,Normal Incident
INC0399,Car,Emergency Exit,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-26 08:57:31.625248,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0180,QR0180,USER0180,TN30AB4246,98XXXX9402,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,1,1,3,130.0,1,-1,Critical Urban Anomaly
INC0400,Car,Emergency Exit,Bangalore,Gate Blockage,Yes,Critical,2026-05-24 09:39:31.625252,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0002,QR0002,USER0002,TN60AB9098,98XXXX6104,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,2,1,3,122.5,1,1,Normal Incident
INC0401,Car,Pedestrian Sidewalk,Bangalore,Roadside Congestion,Yes,Critical,2026-05-27 00:15:31.625257,70,Medium Priority,Standard obstruction resolution workflow,QR0170,QR0170,USER0170,TN67AB1577,98XXXX2135,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow,5,3,5,0,3,65.0,3,1,Normal Incident
INC0402,Car,Shop Entrance,Chennai,Commercial Entrance Blocked,No,Medium,2026-05-26 09:52:31.625262,40,Low Priority,Low urgency monitoring,QR0257,QR0257,USER0257,TN61AB6808,98XXXX9843,Bangalore,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,0,0,2,40.0,2,1,Normal Incident
INC0403,Van,Emergency Exit,Delhi,Pedestrian Path Obstructed,Yes,Critical,2026-05-21 05:29:31.625269,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0296,QR0296,USER0296,TN97AB3051,98XXXX1846,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,4,1,3,130.0,1,-1,Critical Urban Anomaly
INC0404,Van,Narrow Lane,Bangalore,Emergency Access Blocked,No,Critical,2026-05-25 08:38:31.625274,55,Medium Priority,Standard obstruction resolution workflow,QR0140,QR0140,USER0140,TN66AB4762,98XXXX4406,Delhi,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,1,0,3,57.5,3,1,Normal Incident
INC0405,Van,Pedestrian Sidewalk,Kochi,Gate Blockage,Yes,Critical,2026-05-21 15:05:31.625278,85,High Priority,Urgent owner notification required,QR0183,QR0183,USER0183,TN87AB3477,98XXXX9518,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,2,1,3,102.5,0,1,Normal Incident
INC0406,Auto Rickshaw,School Zone,Bangalore,Emergency Access Blocked,No,Critical,2026-05-24 00:11:31.625283,95,High Priority,Urgent owner notification required,QR0155,QR0155,USER0155,TN51AB4039,98XXXX4684,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,1,1,3,107.5,0,1,Normal Incident
INC0407,Car,Traffic Junction,Delhi,Roadside Congestion,Yes,Critical,2026-05-27 07:11:31.625288,90,High Priority,Urgent owner notification required,QR0269,QR0269,USER0269,TN41AB6584,98XXXX8692,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,5,1,3,105.0,0,1,Normal Incident
INC0408,Car,Emergency Exit,Kochi,Gate Blockage,Yes,Critical,2026-05-21 22:11:31.625293,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0079,QR0079,USER0079,TN39AB9019,98XXXX4890,Kochi,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,2,1,3,122.5,1,1,Normal Incident
INC0409,Auto Rickshaw,Emergency Exit,Bangalore,Pedestrian Path Obstructed,Yes,Critical,2026-05-24 04:30:31.625301,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0244,QR0244,USER0244,TN30AB3836,98XXXX5099,Hyderabad,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,4,1,3,130.0,1,-1,Critical Urban Anomaly
INC0410,Van,Narrow Lane,Pune,Pedestrian Path Obstructed,No,Low,2026-05-23 09:39:31.625306,55,Medium Priority,Standard obstruction resolution workflow,QR0155,QR0155,USER0155,TN51AB4039,98XXXX4684,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,4,0,1,37.5,3,1,Normal Incident
INC0411,Mini Truck,Emergency Exit,Hyderabad,Illegal Parking,Yes,Critical,2026-05-25 03:53:31.625311,110,High Priority,Urgent owner notification required,QR0286,QR0286,USER0286,TN94AB7265,98XXXX9339,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,3,1,3,115.0,1,1,Normal Incident
INC0412,Taxi,Residential Street,Kochi,Gate Blockage,No,Medium,2026-05-25 15:05:31.625315,40,Low Priority,Low urgency monitoring,QR0223,QR0223,USER0223,TN40AB6677,98XXXX5425,Bangalore,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow,6,2,2,0,2,40.0,2,1,Normal Incident
INC0413,Auto Rickshaw,Traffic Junction,Bangalore,Gate Blockage,No,Medium,2026-05-22 06:13:31.625321,60,Medium Priority,Standard obstruction resolution workflow,QR0074,QR0074,USER0074,TN84AB3155,98XXXX2398,Pune,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow,9,3,2,0,2,50.0,3,1,Normal Incident
INC0414,Auto Rickshaw,Traffic Junction,Mumbai,Emergency Access Blocked,No,Critical,2026-05-24 00:28:31.625326,75,Medium Priority,Standard obstruction resolution workflow,QR0143,QR0143,USER0143,TN79AB1919,98XXXX1610,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Traffic Junction.,Standard Workflow,9,3,1,0,3,67.5,3,1,Normal Incident
INC0415,Car,School Zone,Mumbai,Emergency Access Blocked,Yes,Critical,2026-05-27 14:46:31.625331,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0224,QR0224,USER0224,TN70AB4719,98XXXX6870,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near School Zone. Immediate attention required.,Escalation Required,7,0,1,1,3,130.0,1,-1,Critical Urban Anomaly
INC0416,Auto Rickshaw,Pedestrian Sidewalk,Hyderabad,Emergency Access Blocked,No,Critical,2026-05-23 10:28:31.625336,55,Medium Priority,Standard obstruction resolution workflow,QR0089,QR0089,USER0089,TN13AB1017,98XXXX6999,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Pedestrian Sidewalk.,Standard Workflow,5,3,1,0,3,57.5,3,1,Normal Incident
INC0417,Car,Shop Entrance,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-22 18:48:31.625340,40,Low Priority,Low urgency monitoring,QR0282,QR0282,USER0282,TN98AB4287,98XXXX4754,Hyderabad,[INFO] Minor obstruction reported near Shop Entrance.,Standard Workflow,8,2,0,0,2,40.0,2,1,Normal Incident
INC0418,Taxi,Hospital Entrance,Delhi,Commercial Entrance Blocked,No,Critical,2026-05-26 08:50:31.625345,80,High Priority,Urgent owner notification required,QR0058,QR0058,USER0058,TN81AB3495,98XXXX8805,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,0,1,3,100.0,0,1,Normal Incident
INC0419,Two Wheeler,Emergency Exit,Delhi,Emergency Access Blocked,No,Critical,2026-05-21 19:45:31.625350,95,High Priority,Urgent owner notification required,QR0163,QR0163,USER0163,TN81AB2291,98XXXX2326,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,1,1,3,107.5,0,1,Normal Incident
INC0420,Taxi,Commercial Complex,Mumbai,Emergency Access Blocked,No,Critical,2026-05-22 06:37:31.625355,75,Medium Priority,Standard obstruction resolution workflow,QR0220,QR0220,USER0220,TN95AB4103,98XXXX6757,Kochi,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,1,0,3,67.5,3,1,Normal Incident
INC0421,Taxi,Apartment Gate,Chennai,Roadside Congestion,Yes,Critical,2026-05-22 14:47:31.625359,90,High Priority,Urgent owner notification required,QR0047,QR0047,USER0047,TN65AB3624,98XXXX4172,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near Apartment Gate. Please respond urgently.,Standard Workflow,0,1,5,1,3,105.0,0,1,Normal Incident
INC0422,Mini Truck,Emergency Exit,Hyderabad,Roadside Congestion,No,Critical,2026-05-21 17:07:31.625364,65,Medium Priority,Standard obstruction resolution workflow,QR0007,QR0007,USER0007,TN88AB6798,98XXXX5741,Mumbai,[NOTICE] Your vehicle may be causing access inconvenience near Emergency Exit.,Standard Workflow,2,3,5,0,3,62.5,3,1,Normal Incident
INC0423,Two Wheeler,Pedestrian Sidewalk,Mumbai,Illegal Parking,No,Low,2026-05-25 12:44:31.625369,25,Low Priority,Low urgency monitoring,QR0074,QR0074,USER0074,TN84AB3155,98XXXX2398,Pune,[INFO] Minor obstruction reported near Pedestrian Sidewalk.,Standard Workflow,5,2,3,0,1,22.5,2,1,Normal Incident
INC0424,Car,Commercial Complex,Chennai,Gate Blockage,No,Medium,2026-05-23 15:53:31.625374,60,Medium Priority,Standard obstruction resolution workflow,QR0170,QR0170,USER0170,TN67AB1577,98XXXX2135,Bangalore,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,2,0,2,50.0,3,1,Normal Incident
INC0425,Mini Truck,Emergency Exit,Chennai,Commercial Entrance Blocked,No,Critical,2026-05-27 04:44:31.625379,80,High Priority,Urgent owner notification required,QR0287,QR0287,USER0287,TN23AB9685,98XXXX7021,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,0,1,3,100.0,0,1,Normal Incident
INC0426,Car,Hospital Entrance,Hyderabad,Gate Blockage,No,Critical,2026-05-23 00:31:31.625386,80,High Priority,Urgent owner notification required,QR0108,QR0108,USER0108,TN79AB4218,98XXXX3323,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,2,1,3,100.0,0,1,Normal Incident
INC0427,Mini Truck,Emergency Exit,Mumbai,Commercial Entrance Blocked,Yes,Critical,2026-05-21 08:30:31.625391,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0258,QR0258,USER0258,TN98AB3208,98XXXX3406,Chennai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,0,1,3,122.5,1,1,Normal Incident
INC0428,Taxi,School Zone,Hyderabad,Illegal Parking,Yes,Critical,2026-05-22 13:46:31.625396,110,High Priority,Urgent owner notification required,QR0294,QR0294,USER0294,TN64AB2342,98XXXX5471,Pune,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,3,1,3,115.0,1,1,Normal Incident
INC0429,Two Wheeler,Emergency Exit,Kochi,Gate Blockage,No,Critical,2026-05-27 03:25:31.625401,80,High Priority,Urgent owner notification required,QR0265,QR0265,USER0265,TN40AB8788,98XXXX9733,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,2,1,3,100.0,0,1,Normal Incident
INC0430,Van,Narrow Lane,Kochi,Pedestrian Path Obstructed,No,Low,2026-05-25 10:30:31.625405,55,Medium Priority,Standard obstruction resolution workflow,QR0145,QR0145,USER0145,TN54AB4066,98XXXX2967,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Narrow Lane.,Standard Workflow,4,3,4,0,1,37.5,3,1,Normal Incident
INC0431,Two Wheeler,Pedestrian Sidewalk,Bangalore,Pedestrian Path Obstructed,Yes,Critical,2026-05-22 23:21:31.625410,100,High Priority,Urgent owner notification required,QR0247,QR0247,USER0247,TN57AB3168,98XXXX2806,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near Pedestrian Sidewalk. Please respond urgently.,Standard Workflow,5,1,4,1,3,110.0,0,1,Normal Incident
INC0432,Auto Rickshaw,Emergency Exit,Mumbai,Commercial Entrance Blocked,No,Critical,2026-05-26 18:21:31.625415,80,High Priority,Urgent owner notification required,QR0037,QR0037,USER0037,TN48AB2960,98XXXX2773,Kochi,[HIGH PRIORITY] Your vehicle is currently blocking access near Emergency Exit. Please respond urgently.,Standard Workflow,2,1,0,1,3,100.0,0,1,Normal Incident
INC0433,Auto Rickshaw,School Zone,Delhi,Gate Blockage,No,Medium,2026-05-26 12:33:31.625420,80,High Priority,Urgent owner notification required,QR0137,QR0137,USER0137,TN52AB1868,98XXXX7497,Chennai,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,2,1,2,90.0,0,1,Normal Incident
INC0434,Auto Rickshaw,Emergency Exit,Bangalore,Gate Blockage,Yes,Critical,2026-05-21 01:46:31.625425,125,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0185,QR0185,USER0185,TN98AB7691,98XXXX8422,Mumbai,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,2,1,3,122.5,1,1,Normal Incident
INC0435,Taxi,Emergency Exit,Bangalore,Emergency Access Blocked,Yes,Critical,2026-05-21 07:22:31.625429,140,Emergency Critical,Immediate owner notification + Emergency escalation recommended,QR0212,QR0212,USER0212,TN13AB6812,98XXXX2791,Pune,[CRITICAL ALERT] Your vehicle is causing an obstruction near Emergency Exit. Immediate attention required.,Escalation Required,2,0,1,1,3,130.0,1,-1,Critical Urban Anomaly
INC0436,Car,Residential Street,Chennai,Illegal Parking,No,Low,2026-05-21 10:27:31.625434,25,Low Priority,Low urgency monitoring,QR0246,QR0246,USER0246,TN42AB5163,98XXXX2422,Mumbai,[INFO] Minor obstruction reported near Residential Street.,Standard Workflow,6,2,3,0,1,22.5,2,1,Normal Incident
INC0437,Taxi,School Zone,Mumbai,Emergency Access Blocked,No,Critical,2026-05-24 02:46:31.625439,95,High Priority,Urgent owner notification required,QR0030,QR0030,USER0030,TN40AB4112,98XXXX4048,Hyderabad,[HIGH PRIORITY] Your vehicle is currently blocking access near School Zone. Please respond urgently.,Standard Workflow,7,1,1,1,3,107.5,0,1,Normal Incident
INC0438,Van,Apartment Gate,Bangalore,Commercial Entrance Blocked,No,Medium,2026-05-21 19:13:31.625444,60,Medium Priority,Standard obstruction resolution workflow,QR0010,QR0010,USER0010,TN53AB3488,98XXXX3085,Hyderabad,[NOTICE] Your vehicle may be causing access inconvenience near Apartment Gate.,Standard Workflow,0,3,0,0,2,50.0,3,1,Normal Incident
INC0439,Mini Truck,Hospital Entrance,Bangalore,Emergency Access Blocked,No,Critical,2026-05-27 11:40:31.625449,95,High Priority,Urgent owner notification required,QR0275,QR0275,USER0275,TN30AB4725,98XXXX2165,Delhi,[HIGH PRIORITY] Your vehicle is currently blocking access near Hospital Entrance. Please respond urgently.,Standard Workflow,3,1,1,1,3,107.5,0,1,Normal Incident
INC0440,Taxi,Commercial Complex,Mumbai,Commercial Entrance Blocked,No,Medium,2026-05-20 22:59:31.625454,60,Medium Priority,Standard obstruction resolution workflow,QR0278,QR0278,USER0278,TN69AB8443,98XXXX8382,Chennai,[NOTICE] Your vehicle may be causing access inconvenience near Commercial Complex.,Standard Workflow,1,3,0,0,2,50.0,3,1,Normal Incident
INC0441,Auto Rickshaw,Traffic Junction,Bangalore,Gate Blockage,Yes,Critical,2026-05-22 19:48:31.625459,105,High Priority,Urgent owner notification required,QR0276,QR0276,USER0276,TN73AB8189,98XXXX3894,Mumbai,[HIGH PRIORITY] Your vehicle is currently blocking access near Traffic Junction. Please respond urgently.,Standard Workflow,9,1,2,1,3,112.5,1,1,Normal Incident
